transaction_id,account_id,type,amount
4677,1350,TRANSFER_IN,8562.82
4678,1356,DEPOSIT,49247.67
4679,1142,DEPOSIT,41273.96
4680,819,WITHDRAW,41528.47
4681,464,DEPOSIT,3644.18
4682,178,TRANSFER_IN,21810.36
4683,974,TRANSFER_OUT,43110.73
4684,1130,TRANSFER_OUT,15223.24
4685,304,WITHDRAW,48767.76
4686,488,WITHDRAW,21254.67
4687,162,DEPOSIT,29597.84
4688,1441,TRANSFER_IN,7760.27
4689,493,WITHDRAW,16729.62
4690,429,WITHDRAW,22770.0
4691,999,TRANSFER_IN,23787.31
4692,23,TRANSFER_OUT,9059.39
4693,1346,DEPOSIT,36642.39
4694,997,TRANSFER_IN,31881.85
4695,1302,TRANSFER_IN,12434.16
4696,274,TRANSFER_OUT,4583.67
4697,347,TRANSFER_OUT,32538.63
4698,802,WITHDRAW,29723.13
4699,1169,WITHDRAW,12205.73
4700,159,WITHDRAW,1486.74
4701,1333,TRANSFER_IN,32680.12
4702,1386,TRANSFER_IN,25200.12
4703,688,WITHDRAW,39311.67
4704,530,TRANSFER_OUT,31731.2
4705,1181,TRANSFER_IN,42081.5
4706,415,TRANSFER_IN,22409.3
4707,484,WITHDRAW,17599.33
4708,1007,WITHDRAW,19756.02
4709,709,TRANSFER_OUT,8214.88
4710,636,TRANSFER_IN,37963.44
4711,319,DEPOSIT,31449.39
4712,1414,TRANSFER_OUT,11298.07
4713,1355,DEPOSIT,17121.31
4714,1173,DEPOSIT,11058.41
4715,226,TRANSFER_OUT,44335.95
4716,582,TRANSFER_OUT,11437.08
4717,900,WITHDRAW,927.56
4718,449,TRANSFER_OUT,8935.26
4719,1116,TRANSFER_OUT,12295.62
4720,365,TRANSFER_IN,32139.2
4721,1126,DEPOSIT,30393.06
4722,811,TRANSFER_IN,436.31
4723,843,TRANSFER_IN,43817.82
4724,751,WITHDRAW,5174.81
4725,204,WITHDRAW,24843.0
4726,874,DEPOSIT,36455.37
4727,1179,DEPOSIT,43441.61
4728,104,WITHDRAW,26187.84
4729,605,TRANSFER_OUT,49637.18
4730,1349,DEPOSIT,35768.74
4731,1479,DEPOSIT,20297.34
4732,911,DEPOSIT,6496.34
4733,850,TRANSFER_IN,44777.15
4734,518,DEPOSIT,35965.1
4735,570,DEPOSIT,36259.6
4736,509,TRANSFER_IN,18597.75
4737,1499,DEPOSIT,43298.75
4738,222,DEPOSIT,26855.78
4739,1228,TRANSFER_OUT,24574.38
4740,731,DEPOSIT,20099.85
4741,795,TRANSFER_OUT,15490.4
4742,674,WITHDRAW,48519.81
4743,255,DEPOSIT,15514.51
4744,1287,TRANSFER_IN,20897.28
4745,1339,WITHDRAW,13103.65
4746,1323,TRANSFER_IN,31715.32
4747,1455,WITHDRAW,30550.65
4748,299,TRANSFER_IN,42036.66
4749,1244,WITHDRAW,49611.25
4750,1166,WITHDRAW,9569.42
4751,1258,TRANSFER_IN,31564.1
4752,209,TRANSFER_OUT,34584.66
4753,627,TRANSFER_IN,36533.43
4754,1158,DEPOSIT,38505.22
4755,1011,TRANSFER_IN,40281.71
4756,1148,WITHDRAW,38358.93
4757,1444,WITHDRAW,42858.68
4758,854,WITHDRAW,48590.44
4759,123,DEPOSIT,18627.91
4760,1181,TRANSFER_IN,42378.95
4761,1226,TRANSFER_IN,36948.93
4762,1389,DEPOSIT,9419.69
4763,181,TRANSFER_IN,42639.0
4764,3,TRANSFER_OUT,29270.77
4765,359,WITHDRAW,48533.36
4766,1335,TRANSFER_IN,19511.01
4767,339,TRANSFER_OUT,45717.05
4768,498,DEPOSIT,23891.31
4769,1298,TRANSFER_OUT,18983.1
4770,470,TRANSFER_OUT,44843.98
4771,1378,DEPOSIT,21316.74
4772,1254,WITHDRAW,48404.34
4773,1162,WITHDRAW,9461.39
4774,279,DEPOSIT,5796.45
4775,208,TRANSFER_IN,28645.7
4776,523,TRANSFER_IN,37665.21
4777,1426,WITHDRAW,15485.46
4778,38,TRANSFER_IN,45925.09
4779,1007,DEPOSIT,43737.38
4780,930,TRANSFER_IN,34117.89
4781,57,TRANSFER_OUT,2694.8
4782,1311,DEPOSIT,4636.72
4783,563,WITHDRAW,21855.65
4784,554,DEPOSIT,10951.8
4785,1239,TRANSFER_IN,20127.63
4786,1103,DEPOSIT,687.32
4787,873,WITHDRAW,15069.7
4788,716,DEPOSIT,41261.74
4789,489,TRANSFER_OUT,48170.23
4790,1349,TRANSFER_OUT,46385.23
4791,766,TRANSFER_OUT,44828.46
4792,1490,TRANSFER_IN,10914.51
4793,720,TRANSFER_OUT,195.98
4794,1361,TRANSFER_OUT,48651.1
4795,1382,TRANSFER_IN,32158.5
4796,1499,TRANSFER_OUT,11172.75
4797,858,DEPOSIT,3820.06
4798,299,DEPOSIT,2517.32
4799,1342,WITHDRAW,26362.06
4800,1479,TRANSFER_OUT,24613.45
4801,53,TRANSFER_IN,11814.18
4802,174,DEPOSIT,40090.94
4803,334,DEPOSIT,36277.6
4804,1438,TRANSFER_OUT,12044.72
4805,452,TRANSFER_OUT,25367.43
4806,763,TRANSFER_IN,1726.11
4807,7,TRANSFER_OUT,3703.87
4808,111,DEPOSIT,5124.72
4809,1054,TRANSFER_IN,12285.52
4810,1351,TRANSFER_OUT,37836.28
4811,1143,TRANSFER_OUT,47132.54
4812,1022,DEPOSIT,681.79
4813,827,TRANSFER_OUT,38019.88
4814,1038,TRANSFER_OUT,15861.34
4815,26,TRANSFER_IN,26429.32
4816,913,TRANSFER_OUT,29186.33
4817,1336,TRANSFER_OUT,12920.89
4818,176,TRANSFER_IN,44133.91
4819,642,TRANSFER_OUT,17896.03
4820,631,TRANSFER_IN,6408.17
4821,1230,TRANSFER_OUT,14497.02
4822,391,TRANSFER_OUT,47496.56
4823,1460,TRANSFER_OUT,29969.93
4824,779,WITHDRAW,21576.58
4825,644,TRANSFER_IN,11345.11
4826,52,TRANSFER_OUT,12267.63
4827,498,TRANSFER_OUT,29186.42
4828,1098,WITHDRAW,16458.92
4829,408,DEPOSIT,15616.57
4830,447,TRANSFER_IN,1807.35
4831,59,TRANSFER_OUT,45289.55
4832,956,WITHDRAW,18085.84
4833,808,TRANSFER_IN,32512.31
4834,1247,WITHDRAW,30327.73
4835,957,TRANSFER_OUT,7818.62
4836,1133,WITHDRAW,11548.54
4837,982,WITHDRAW,34431.64
4838,263,DEPOSIT,17649.59
4839,967,TRANSFER_IN,44883.23
4840,1059,TRANSFER_OUT,17141.09
4841,1121,TRANSFER_IN,38795.87
4842,11,WITHDRAW,20833.0
4843,1007,TRANSFER_IN,1316.8
4844,920,DEPOSIT,26763.14
4845,197,WITHDRAW,35613.32
4846,1083,DEPOSIT,1959.0
4847,1109,TRANSFER_IN,31553.51
4848,381,TRANSFER_OUT,40824.27
4849,1062,TRANSFER_OUT,31640.47
4850,374,TRANSFER_OUT,10832.4
4851,1058,TRANSFER_OUT,20951.27
4852,723,WITHDRAW,864.15
4853,317,TRANSFER_OUT,8095.74
4854,1447,DEPOSIT,18367.45
4855,207,DEPOSIT,41694.17
4856,1350,WITHDRAW,33371.87
4857,696,TRANSFER_IN,9581.91
4858,1195,WITHDRAW,6128.21
4859,274,TRANSFER_OUT,31503.29
4860,230,DEPOSIT,47263.09
4861,870,DEPOSIT,16116.31
4862,153,WITHDRAW,9883.99
4863,453,TRANSFER_IN,9854.15
4864,1391,TRANSFER_OUT,18597.47
4865,525,WITHDRAW,14249.05
4866,1487,DEPOSIT,407.24
4867,365,WITHDRAW,10000.33
4868,11,WITHDRAW,4704.15
4869,1164,TRANSFER_OUT,6195.82
4870,902,DEPOSIT,9944.32
4871,1045,DEPOSIT,23407.19
4872,141,TRANSFER_OUT,11067.28
4873,1135,TRANSFER_IN,19059.51
4874,269,DEPOSIT,4950.63
4875,1364,WITHDRAW,14537.39
4876,631,TRANSFER_IN,15170.73
4877,891,DEPOSIT,31002.91
4878,572,TRANSFER_OUT,20620.76
4879,1479,DEPOSIT,24495.24
4880,556,WITHDRAW,37994.84
4881,711,DEPOSIT,10114.27
4882,963,WITHDRAW,49016.14
4883,901,WITHDRAW,29339.69
4884,543,WITHDRAW,7472.6
4885,1160,DEPOSIT,7194.17
4886,255,TRANSFER_OUT,36923.94
4887,1447,TRANSFER_IN,4421.89
4888,556,TRANSFER_OUT,28623.08
4889,133,DEPOSIT,22147.05
4890,1190,TRANSFER_OUT,1385.6
4891,73,TRANSFER_OUT,16680.04
4892,1410,TRANSFER_OUT,6392.25
4893,1482,DEPOSIT,30242.05
4894,806,TRANSFER_IN,33831.96
4895,1061,WITHDRAW,4537.43
4896,1226,TRANSFER_OUT,8926.26
4897,146,TRANSFER_OUT,35495.95
4898,1333,TRANSFER_OUT,28394.52
4899,1114,TRANSFER_IN,16715.17
4900,53,DEPOSIT,42965.82
4901,613,TRANSFER_OUT,25703.37
4902,715,WITHDRAW,46897.88
4903,1297,WITHDRAW,1159.35
4904,413,TRANSFER_IN,22120.36
4905,543,WITHDRAW,2905.97
4906,322,TRANSFER_IN,20859.82
4907,770,WITHDRAW,36731.01
4908,1177,DEPOSIT,46345.17
4909,231,TRANSFER_OUT,41844.17
4910,985,TRANSFER_IN,31220.82
4911,999,WITHDRAW,18506.59
4912,477,WITHDRAW,30111.04
4913,1358,DEPOSIT,25432.17
4914,4,TRANSFER_OUT,12732.42
4915,446,TRANSFER_OUT,36159.64
4916,1087,TRANSFER_OUT,27539.02
4917,1189,TRANSFER_OUT,17667.28
4918,977,TRANSFER_IN,32025.13
4919,1166,WITHDRAW,34811.19
4920,916,TRANSFER_IN,40410.96
4921,591,DEPOSIT,38996.62
4922,1345,WITHDRAW,14892.42
4923,327,DEPOSIT,214.88
4924,1428,TRANSFER_OUT,44684.31
4925,74,DEPOSIT,8226.9
4926,608,DEPOSIT,7143.75
4927,675,WITHDRAW,4915.65
4928,438,TRANSFER_OUT,12128.78
4929,1270,TRANSFER_OUT,5980.16
4930,915,WITHDRAW,46312.96
4931,1379,DEPOSIT,45438.19
4932,983,TRANSFER_IN,34814.2
4933,785,WITHDRAW,45337.17
4934,844,TRANSFER_OUT,3076.09
4935,200,DEPOSIT,20206.94
4936,41,WITHDRAW,48201.67
4937,1377,TRANSFER_OUT,15646.9
4938,175,DEPOSIT,760.98
4939,1106,TRANSFER_IN,37946.21
4940,1484,TRANSFER_IN,48355.0
4941,34,TRANSFER_IN,29266.77
4942,102,TRANSFER_OUT,23011.78
4943,1266,TRANSFER_IN,21155.71
4944,137,DEPOSIT,38411.94
4945,273,TRANSFER_IN,18710.7
4946,554,WITHDRAW,4184.09
4947,575,TRANSFER_OUT,31512.71
4948,737,DEPOSIT,37310.94
4949,473,DEPOSIT,5964.02
4950,1174,WITHDRAW,38426.65
4951,1117,DEPOSIT,44035.9
4952,798,TRANSFER_IN,7188.45
4953,32,TRANSFER_IN,18281.99
4954,721,DEPOSIT,11155.46
4955,470,DEPOSIT,19399.54
4956,1326,TRANSFER_IN,37172.79
4957,539,TRANSFER_OUT,4425.04
4958,519,DEPOSIT,15763.69
4959,167,DEPOSIT,44133.35
4960,297,WITHDRAW,13522.9
4961,1479,TRANSFER_OUT,32462.23
4962,280,DEPOSIT,7307.2
4963,57,TRANSFER_OUT,8074.79
4964,474,DEPOSIT,9361.8
4965,1132,WITHDRAW,16672.45
4966,1132,WITHDRAW,14276.13
4967,950,TRANSFER_IN,6371.9
4968,316,DEPOSIT,34435.12
4969,68,TRANSFER_OUT,10936.43
4970,21,DEPOSIT,14791.75
4971,348,TRANSFER_OUT,32928.33
4972,1035,TRANSFER_OUT,19263.42
4973,1105,TRANSFER_OUT,11875.51
4974,1250,TRANSFER_OUT,43781.12
4975,823,WITHDRAW,20929.52
4976,328,TRANSFER_OUT,29707.88
4977,833,TRANSFER_IN,13522.36
4978,320,TRANSFER_IN,47437.09
4979,171,WITHDRAW,35248.79
4980,115,WITHDRAW,20916.34
4981,1500,TRANSFER_IN,13526.05
4982,576,WITHDRAW,49343.8
4983,28,TRANSFER_OUT,23552.65
4984,216,WITHDRAW,11136.11
4985,1091,TRANSFER_OUT,20275.89
4986,587,WITHDRAW,42239.73
4987,50,TRANSFER_IN,4991.67
4988,683,WITHDRAW,33191.47
4989,377,WITHDRAW,37049.84
4990,58,DEPOSIT,39090.92
4991,678,WITHDRAW,49816.98
4992,30,WITHDRAW,5015.1
4993,338,DEPOSIT,28760.55
4994,107,WITHDRAW,27416.3
4995,1054,DEPOSIT,13464.85
4996,38,WITHDRAW,8923.32
4997,96,TRANSFER_OUT,18228.61
4998,318,DEPOSIT,39336.81
4999,1274,DEPOSIT,49867.22
5000,563,DEPOSIT,17366.33
5001,463,DEPOSIT,38724.16
5002,977,WITHDRAW,35811.56
5003,170,WITHDRAW,29760.97
5004,1112,WITHDRAW,11491.43
5005,377,DEPOSIT,23308.91
5006,709,TRANSFER_IN,5170.08
5007,770,DEPOSIT,37145.48
5008,1253,DEPOSIT,33742.78
5009,219,WITHDRAW,26056.17
5010,692,TRANSFER_OUT,26876.59
5011,845,TRANSFER_IN,17154.8
5012,1318,TRANSFER_OUT,47100.02
5013,69,TRANSFER_IN,37748.1
5014,620,TRANSFER_IN,49415.33
5015,1110,TRANSFER_OUT,16028.23
5016,95,TRANSFER_OUT,36484.54
5017,397,TRANSFER_IN,13180.29
5018,691,WITHDRAW,9453.82
5019,207,WITHDRAW,28413.66
5020,1233,TRANSFER_OUT,49274.35
5021,1130,DEPOSIT,23673.75
5022,692,TRANSFER_OUT,12387.73
5023,1230,TRANSFER_IN,42423.14
5024,1394,TRANSFER_OUT,22103.78
5025,975,DEPOSIT,5524.02
5026,204,TRANSFER_OUT,1312.78
5027,646,WITHDRAW,22604.0
5028,595,TRANSFER_OUT,8581.51
5029,1403,DEPOSIT,39975.64
5030,408,TRANSFER_IN,20334.5
5031,980,TRANSFER_IN,1261.71
5032,1245,TRANSFER_OUT,33169.65
5033,477,TRANSFER_OUT,47547.06
5034,912,TRANSFER_IN,19057.59
5035,1307,TRANSFER_IN,35764.06
5036,358,DEPOSIT,28245.86
5037,56,DEPOSIT,18982.43
5038,3,TRANSFER_IN,35043.84
5039,1001,TRANSFER_IN,26524.24
5040,1102,TRANSFER_OUT,9853.55
5041,660,WITHDRAW,1313.29
5042,148,TRANSFER_IN,32058.65
5043,74,TRANSFER_IN,43928.56
5044,1241,TRANSFER_IN,48600.8
5045,241,DEPOSIT,22855.38
5046,405,TRANSFER_OUT,13792.97
5047,530,DEPOSIT,46598.45
5048,1210,WITHDRAW,25114.81
5049,416,WITHDRAW,45442.9
5050,414,TRANSFER_IN,23829.6
5051,14,DEPOSIT,12437.16
5052,10,TRANSFER_IN,23940.76
5053,722,DEPOSIT,10183.82
5054,523,TRANSFER_OUT,38625.52
5055,1104,TRANSFER_IN,27809.54
5056,374,DEPOSIT,19137.21
5057,132,DEPOSIT,47148.44
5058,447,WITHDRAW,21476.76
5059,1310,TRANSFER_IN,22457.4
5060,1104,TRANSFER_OUT,8013.9
5061,554,WITHDRAW,45807.94
5062,694,TRANSFER_OUT,21223.74
5063,615,DEPOSIT,40561.43
5064,651,DEPOSIT,17201.91
5065,345,WITHDRAW,27838.08
5066,921,TRANSFER_IN,18265.86
5067,1048,TRANSFER_OUT,42770.8
5068,222,TRANSFER_IN,30771.43
5069,977,TRANSFER_OUT,32837.54
5070,469,TRANSFER_IN,16842.83
5071,1220,WITHDRAW,20396.75
5072,1485,TRANSFER_IN,38700.89
5073,1032,TRANSFER_OUT,7499.01
5074,827,TRANSFER_OUT,15176.78
5075,1073,WITHDRAW,48632.21
5076,417,WITHDRAW,40553.64
5077,1069,WITHDRAW,19642.76
5078,294,TRANSFER_OUT,21245.3
5079,1430,TRANSFER_OUT,473.35
5080,513,TRANSFER_OUT,31218.22
5081,1307,TRANSFER_OUT,41725.01
5082,314,TRANSFER_OUT,37945.58
5083,430,TRANSFER_IN,36457.11
5084,240,WITHDRAW,8151.31
5085,1396,TRANSFER_OUT,37357.11
5086,1084,DEPOSIT,1149.77
5087,1108,WITHDRAW,37580.83
5088,933,DEPOSIT,38521.29
5089,501,WITHDRAW,5862.21
5090,340,DEPOSIT,26097.04
5091,1141,TRANSFER_OUT,37163.99
5092,864,WITHDRAW,12847.91
5093,398,TRANSFER_IN,5199.93
5094,975,TRANSFER_OUT,1425.15
5095,822,TRANSFER_OUT,13490.94
5096,74,TRANSFER_IN,26421.8
5097,878,WITHDRAW,34231.08
5098,1488,TRANSFER_IN,41190.55
5099,66,TRANSFER_IN,44863.22
5100,45,DEPOSIT,48233.96
5101,816,TRANSFER_OUT,13338.72
5102,154,DEPOSIT,49088.29
5103,1359,DEPOSIT,14897.89
5104,1412,TRANSFER_IN,4709.02
5105,1271,WITHDRAW,20564.87
5106,1025,TRANSFER_IN,39361.65
5107,1319,TRANSFER_OUT,19871.54
5108,1310,WITHDRAW,37333.92
5109,590,TRANSFER_IN,7453.74
5110,156,DEPOSIT,38443.89
5111,1063,TRANSFER_OUT,46332.92
5112,668,TRANSFER_IN,38570.1
5113,440,WITHDRAW,20001.84
5114,1156,WITHDRAW,9645.16
5115,1381,WITHDRAW,45874.38
5116,618,DEPOSIT,41242.76
5117,1397,WITHDRAW,30486.35
5118,1273,DEPOSIT,2196.55
5119,919,TRANSFER_OUT,46223.81
5120,1198,WITHDRAW,1895.8
5121,754,DEPOSIT,43435.01
5122,24,WITHDRAW,3385.92
5123,782,WITHDRAW,33326.33
5124,1491,TRANSFER_IN,5193.83
5125,22,DEPOSIT,19050.55
5126,171,WITHDRAW,23321.47
5127,668,TRANSFER_OUT,17205.94
5128,1075,DEPOSIT,48015.67
5129,445,TRANSFER_OUT,16494.35
5130,1090,TRANSFER_OUT,16117.75
5131,298,DEPOSIT,40730.42
5132,862,TRANSFER_OUT,24979.78
5133,20,DEPOSIT,38810.29
5134,1401,DEPOSIT,31099.47
5135,1159,DEPOSIT,6541.19
5136,518,TRANSFER_OUT,3955.54
5137,823,WITHDRAW,502.32
5138,755,DEPOSIT,20794.89
5139,1034,DEPOSIT,47453.34
5140,991,WITHDRAW,21948.72
5141,45,TRANSFER_IN,16829.62
5142,1264,WITHDRAW,14622.7
5143,1441,TRANSFER_IN,13702.5
5144,258,DEPOSIT,36539.88
5145,720,TRANSFER_OUT,48991.71
5146,1029,WITHDRAW,37291.19
5147,154,WITHDRAW,26424.17
5148,1477,TRANSFER_IN,46635.3
5149,672,DEPOSIT,49387.57
5150,499,DEPOSIT,20456.52
5151,1275,WITHDRAW,49227.84
5152,1044,WITHDRAW,10718.03
5153,821,TRANSFER_IN,49595.03
5154,405,TRANSFER_OUT,10465.16
5155,550,DEPOSIT,37190.73
5156,801,TRANSFER_IN,46146.09
5157,709,TRANSFER_OUT,3146.53
5158,788,WITHDRAW,24144.05
5159,336,TRANSFER_IN,47246.29
5160,1014,TRANSFER_IN,47532.38
5161,1434,DEPOSIT,4895.69
5162,302,DEPOSIT,11996.97
5163,1376,WITHDRAW,30800.4
5164,501,TRANSFER_IN,37672.77
5165,203,WITHDRAW,21979.14
5166,807,TRANSFER_OUT,951.12
5167,856,DEPOSIT,22752.61
5168,1325,WITHDRAW,48865.6
5169,698,WITHDRAW,17799.93
5170,1023,TRANSFER_OUT,6974.14
5171,829,WITHDRAW,9948.01
5172,44,TRANSFER_OUT,29113.38
5173,1123,DEPOSIT,41076.27
5174,539,TRANSFER_IN,43486.33
5175,256,TRANSFER_IN,14277.73
5176,324,WITHDRAW,31311.94
5177,789,DEPOSIT,46709.67
5178,913,TRANSFER_IN,1912.06
5179,1445,TRANSFER_OUT,38290.14
5180,240,TRANSFER_OUT,30749.8
5181,1194,TRANSFER_OUT,12275.35
5182,1323,DEPOSIT,37466.17
5183,385,DEPOSIT,5004.86
5184,163,DEPOSIT,49267.42
5185,1300,WITHDRAW,24021.13
5186,1154,TRANSFER_OUT,10788.87
5187,327,TRANSFER_OUT,14014.68
5188,1359,TRANSFER_IN,48835.24
5189,1431,WITHDRAW,36430.38
5190,998,WITHDRAW,16617.63
5191,252,TRANSFER_IN,4654.08
5192,577,TRANSFER_IN,37235.98
5193,1129,TRANSFER_OUT,16780.24
5194,1301,TRANSFER_IN,38612.38
5195,35,DEPOSIT,11305.35
5196,450,DEPOSIT,10754.2
5197,824,TRANSFER_IN,26182.01
5198,969,TRANSFER_OUT,34641.5
5199,1102,DEPOSIT,24352.68
5200,1450,TRANSFER_IN,4343.57
5201,21,TRANSFER_IN,12281.2
5202,138,TRANSFER_IN,33990.8
5203,596,TRANSFER_OUT,20051.21
5204,707,TRANSFER_OUT,32244.13
5205,84,DEPOSIT,4923.85
5206,670,WITHDRAW,6012.98
5207,883,TRANSFER_OUT,16041.31
5208,1491,TRANSFER_OUT,7976.58
5209,181,WITHDRAW,12342.11
5210,1120,DEPOSIT,36653.83
5211,763,TRANSFER_OUT,12954.59
5212,535,WITHDRAW,30991.99
5213,872,WITHDRAW,36244.5
5214,1108,TRANSFER_IN,47777.95
5215,823,WITHDRAW,29491.18
5216,792,TRANSFER_OUT,18229.88
5217,1409,TRANSFER_IN,16584.91
5218,939,WITHDRAW,38312.96
5219,985,TRANSFER_IN,4509.1
5220,386,TRANSFER_IN,30740.55
5221,161,DEPOSIT,36072.48
5222,507,WITHDRAW,5981.95
5223,617,TRANSFER_OUT,4603.3
5224,227,TRANSFER_IN,46727.28
5225,1249,WITHDRAW,27749.51
5226,126,TRANSFER_IN,42319.33
5227,69,TRANSFER_OUT,7964.42
5228,1447,DEPOSIT,6771.64
5229,253,TRANSFER_IN,7356.36
5230,1329,DEPOSIT,42126.62
5231,858,TRANSFER_OUT,18837.03
5232,103,DEPOSIT,16116.07
5233,1271,DEPOSIT,32375.14
5234,524,TRANSFER_OUT,32853.29
5235,265,TRANSFER_IN,4316.93
5236,621,TRANSFER_IN,10282.24
5237,236,TRANSFER_OUT,48420.62
5238,1008,DEPOSIT,12750.74
5239,810,DEPOSIT,17861.9
5240,834,DEPOSIT,4593.13
5241,297,TRANSFER_OUT,26142.19
5242,1430,TRANSFER_OUT,2205.62
5243,204,WITHDRAW,45888.98
5244,412,DEPOSIT,23781.34
5245,677,DEPOSIT,11339.8
5246,1438,WITHDRAW,3431.3
5247,93,WITHDRAW,45841.17
5248,1248,TRANSFER_OUT,45494.63
5249,92,TRANSFER_OUT,22355.38
5250,632,TRANSFER_OUT,33662.59
5251,500,TRANSFER_OUT,32094.9
5252,469,DEPOSIT,2137.65
5253,786,TRANSFER_OUT,8222.64
5254,805,TRANSFER_OUT,16735.43
5255,36,WITHDRAW,15653.75
5256,157,TRANSFER_IN,29304.8
5257,752,DEPOSIT,3047.14
5258,1185,DEPOSIT,366.2
5259,1470,TRANSFER_OUT,38706.81
5260,682,DEPOSIT,37061.61
5261,1338,WITHDRAW,46621.23
5262,1372,DEPOSIT,29591.15
5263,1200,TRANSFER_IN,23066.8
5264,114,DEPOSIT,48579.27
5265,1220,TRANSFER_IN,45580.92
5266,816,DEPOSIT,49368.55
5267,1026,TRANSFER_OUT,13454.06
5268,331,TRANSFER_OUT,38332.22
5269,1147,TRANSFER_OUT,13297.01
5270,641,WITHDRAW,49042.62
5271,545,TRANSFER_IN,3149.97
5272,184,TRANSFER_OUT,24473.51
5273,979,TRANSFER_OUT,7895.11
5274,588,TRANSFER_OUT,49493.13
5275,1135,DEPOSIT,47655.25
5276,308,DEPOSIT,47345.51
5277,9,TRANSFER_IN,19111.49
5278,148,TRANSFER_IN,16830.93
5279,1127,TRANSFER_OUT,3580.07
5280,741,DEPOSIT,594.54
5281,871,WITHDRAW,30012.4
5282,702,DEPOSIT,46832.38
5283,52,TRANSFER_IN,8129.62
5284,355,DEPOSIT,37258.29
5285,1450,WITHDRAW,5253.16
5286,858,DEPOSIT,5831.59
5287,69,WITHDRAW,12140.94
5288,323,DEPOSIT,23314.7
5289,938,TRANSFER_OUT,30575.08
5290,1084,WITHDRAW,5264.4
5291,1369,DEPOSIT,8616.7
5292,735,DEPOSIT,20651.68
5293,1219,DEPOSIT,10110.94
5294,958,WITHDRAW,36168.76
5295,533,DEPOSIT,10448.04
5296,745,TRANSFER_IN,32250.99
5297,839,TRANSFER_OUT,2457.6
5298,270,DEPOSIT,27024.92
5299,69,WITHDRAW,10475.03
5300,1087,TRANSFER_OUT,45299.12
5301,652,WITHDRAW,589.04
5302,1449,TRANSFER_IN,18366.94
5303,193,TRANSFER_IN,41471.96
5304,155,TRANSFER_OUT,39200.62
5305,853,TRANSFER_OUT,9251.86
5306,1237,TRANSFER_IN,48853.62
5307,1154,TRANSFER_OUT,5664.68
5308,695,DEPOSIT,5539.62
5309,294,TRANSFER_IN,30328.29
5310,995,TRANSFER_IN,44437.66
5311,585,WITHDRAW,46778.35
5312,774,DEPOSIT,35175.12
5313,146,TRANSFER_OUT,44609.53
5314,785,DEPOSIT,25554.16
5315,434,TRANSFER_IN,14985.48
5316,581,TRANSFER_OUT,13747.04
5317,997,DEPOSIT,6204.83
5318,746,WITHDRAW,20007.77
5319,905,WITHDRAW,27826.85
5320,710,TRANSFER_OUT,35299.69
5321,1157,DEPOSIT,19015.33
5322,506,TRANSFER_IN,11981.11
5323,1207,TRANSFER_OUT,42853.89
5324,1022,WITHDRAW,44488.89
5325,432,WITHDRAW,10034.75
5326,655,TRANSFER_OUT,7434.53
5327,32,WITHDRAW,1519.55
5328,723,TRANSFER_IN,23100.05
5329,1281,WITHDRAW,25237.21
5330,1093,TRANSFER_IN,14680.9
5331,1067,WITHDRAW,5519.58
5332,366,TRANSFER_IN,39209.7
5333,994,TRANSFER_OUT,49346.55
5334,203,WITHDRAW,4387.94
5335,843,DEPOSIT,3556.99
5336,1182,TRANSFER_IN,6115.34
5337,446,DEPOSIT,12110.62
5338,520,TRANSFER_IN,35925.61
5339,77,TRANSFER_OUT,8292.52
5340,696,WITHDRAW,6122.82
5341,26,WITHDRAW,1623.57
5342,981,WITHDRAW,37835.52
5343,541,TRANSFER_OUT,48349.84
5344,398,WITHDRAW,25580.46
5345,773,TRANSFER_IN,29369.74
5346,640,DEPOSIT,29351.5
5347,650,TRANSFER_OUT,9505.69
5348,445,TRANSFER_IN,43302.57
5349,422,DEPOSIT,43569.33
5350,1415,WITHDRAW,1483.13
5351,934,DEPOSIT,35876.8
5352,324,TRANSFER_IN,32436.74
5353,604,TRANSFER_IN,27869.6
5354,1466,TRANSFER_OUT,17339.01
5355,908,WITHDRAW,4651.74
5356,924,WITHDRAW,8083.06
5357,1447,DEPOSIT,31448.84
5358,1050,DEPOSIT,23260.52
5359,982,TRANSFER_OUT,48290.25
5360,1256,DEPOSIT,10181.28
5361,904,DEPOSIT,23510.21
5362,1350,WITHDRAW,29560.04
5363,555,DEPOSIT,26493.39
5364,1081,DEPOSIT,15637.5
5365,1322,WITHDRAW,34371.75
5366,1142,WITHDRAW,47188.14
5367,1450,DEPOSIT,40345.91
5368,1027,TRANSFER_OUT,24357.18
5369,16,TRANSFER_OUT,2053.8
5370,366,TRANSFER_IN,44562.81
5371,837,WITHDRAW,49984.77
5372,13,TRANSFER_IN,43417.29
5373,1153,TRANSFER_IN,31417.92
5374,288,DEPOSIT,7592.34
5375,525,DEPOSIT,21826.55
5376,1142,WITHDRAW,12005.95
5377,313,TRANSFER_OUT,43688.25
5378,607,TRANSFER_IN,23914.56
5379,258,DEPOSIT,33691.36
5380,1107,TRANSFER_IN,10758.83
5381,63,DEPOSIT,45505.89
5382,1026,TRANSFER_IN,14680.58
5383,469,DEPOSIT,2844.51
5384,13,TRANSFER_IN,45053.43
5385,1311,DEPOSIT,4863.96
5386,763,WITHDRAW,37182.21
5387,1077,TRANSFER_IN,14119.45
5388,138,TRANSFER_IN,26403.07
5389,150,TRANSFER_OUT,6803.97
5390,1187,WITHDRAW,25337.37
